hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, cpuApproxParallelism, -, 0.899982
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, width, -, 256
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, height, -, 512
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, bitsPerPixel, -, 8
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, levels, -, 1
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, frames, -, 8
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, totalPixels, -, 1048576
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, totalBytes, -, 1048576
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, batchSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, numBatches, -, 32
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, windowSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, numWindows, -, 0
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, batchLatency, min, 0.00116762
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, batchLatency, mean, 0.0345614
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, batchLatency, max, 0.00536192
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, batchLatency, stddev, -nan
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, totalSendTime, -, 0.0621153
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, totalRecvTime, -, 0.0652554
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, totalSendToRecvTime, -, 0.066423
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, sendBandwidth, MB/sec, 2.11014
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, recvBandwidth, MB/sec, 2.0086
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, effectiveBandwidth, MB/sec, 15.7863
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, throughputPels, MPixels/sec, 15.7863
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, throughputFrames, Frames/sec, 120.44
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, userCPUTime, -, 0.048
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, kernelCPUTime, -, 0.016
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, numCPUs, -, 8
hpce_2014_cw5_dm1911_txl11, 256, 512, 8, 1, 8, cpuApproxParallelism, -, 0.722641
hpce_2014_cw5_dm1911_txl11, 128, 512, 1, 4, 1, width, -, 128
hpce_2014_cw5_dm1911_txl11, 128, 512, 1, 4, 1, height, -, 512
hpce_2014_cw5_dm1911_txl11, 128, 512, 1, 4, 1, bitsPerPixel, -, 1
hpce_2014_cw5_dm1911_txl11, 128, 512, 1, 4, 1, levels, -, 4
hpce_2014_cw5_dm1911_txl11, 128, 512, 1, 4, 1, frames, -, 1
hpce_2014_cw5_dm1911_txl11, 128, 512, 1, 4, 1, totalPixels, -, 65536
hpce_2014_cw5_dm1911_txl11, 128, 512, 1, 4, 1, totalBytes, -, 8192
hpce_2014_cw5_dm1911_txl11, 128, 512, 1, 4, 1, batchSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 128, 512, 1, 4, 1, numBatches, -, 2
hpce_2014_cw5_dm1911_txl11, 128, 512, 1, 4, 1, windowSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 128, 512, 1, 4, 1, numWindows, -, 0
hpce_2014_cw5_dm1911_txl11, 128, 512, 1, 4, 1, batchLatency, min, 0.0180974
hpce_2014_cw5_dm1911_txl11, 128, 512, 1, 4, 1, batchLatency, mean, 0.0263981
